age,sex,education,education-num,marital-status,workclass,occupation,hours-per-week,income,label
50,Male,Masters,14,Married,Self-emp,Prof-specialty,50,>50K,1
31,Male,Prof-school,15,Never-married,Private,Prof-specialty,50,<=50K,0
32,Female,7th-8th,4,Divorced,Private,Other-service,40,<=50K,0
28,Female,Bachelors,13,Never-married,Private,Exec-managerial,60,<=50K,0
23,Male,Bachelors,13,Never-married,Private,Tech-support,40,<=50K,0
46,Male,10th,6,Married,Private,Handlers-cleaners,40,<=50K,0
41,Male,Bachelors,13,Married,Local-gov,Prof-specialty,45,>50K,1
30,Female,Bachelors,13,Married,Local-gov,Prof-specialty,33,>50K,1
27,Female,Bachelors,13,Never-married,Private,Exec-managerial,30,<=50K,0
41,Male,Bachelors,13,Divorced,Self-emp,Exec-managerial,50,<=50K,0
45,Male,HS-grad,9,Married,Private,Craft-repair,56,>50K,1
50,Male,Some-college,10,Divorced,Federal-gov,Exec-managerial,40,<=50K,0
45,Male,Bachelors,13,Divorced,Private,Sales,48,>50K,1
60,Female,HS-grad,9,Widowed,Private,Craft-repair,40,<=50K,0
65,Female,Some-college,10,Divorced,Local-gov,Adm-clerical,28,<=50K,0
20,Male,HS-grad,9,Never-married,Private,Machine-op-inspct,40,<=50K,0
30,Female,Prof-school,15,Never-married,Private,Tech-support,24,<=50K,0
26,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
49,Male,Bachelors,13,Married,Private,Prof-specialty,45,<=50K,0
38,Male,Bachelors,13,Divorced,Private,Sales,48,>50K,1
53,Male,Bachelors,13,Married,Federal-gov,Protective-serv,40,>50K,1
27,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
42,Male,HS-grad,9,Divorced,Private,Tech-support,40,>50K,1
22,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
53,Male,HS-grad,9,Married,Local-gov,Exec-managerial,40,<=50K,0
24,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
31,Male,10th,6,Separated,Private,Transport-moving,40,<=50K,0
57,Male,7th-8th,4,Married,Private,Sales,50,<=50K,0
33,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
22,Female,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
39,Female,Some-college,10,Divorced,Private,Adm-clerical,60,<=50K,0
27,Male,Some-college,10,Never-married,Private,Handlers-cleaners,38,<=50K,0
58,Male,HS-grad,9,Widowed,Private,Adm-clerical,40,<=50K,0
23,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,60,<=50K,0
25,Female,HS-grad,9,Separated,Private,Handlers-cleaners,40,<=50K,0
20,Female,Some-college,10,Never-married,Private,Other-service,30,<=50K,0
35,Male,Bachelors,13,Married,Private,Sales,50,<=50K,0
68,Male,HS-grad,9,Widowed,Local-gov,Protective-serv,20,<=50K,0
52,Male,Bachelors,13,Married,Federal-gov,Tech-support,40,>50K,1
66,Male,Bachelors,13,Married,Self-emp,Sales,20,<=50K,0
22,Male,HS-grad,9,Married,Private,Transport-moving,50,<=50K,0
19,Female,HS-grad,9,Never-married,Private,Machine-op-inspct,60,<=50K,0
44,Female,Assoc-acdm,12,Divorced,Self-emp,Exec-managerial,45,<=50K,0
53,Male,7th-8th,4,Married,Private,Exec-managerial,40,>50K,1
53,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
41,Female,HS-grad,9,Divorced,Private,Craft-repair,60,<=50K,0
19,Male,11th,7,Never-married,Local-gov,Handlers-cleaners,35,<=50K,0
19,Female,HS-grad,9,Never-married,Private,Other-service,25,<=50K,0
20,Male,Some-college,10,Never-married,Private,Adm-clerical,30,<=50K,0
36,Male,Bachelors,13,Married,Federal-gov,Exec-managerial,40,<=50K,0
55,Female,Masters,14,Divorced,Self-emp,Prof-specialty,35,<=50K,0
45,Female,HS-grad,9,Divorced,State-gov,Exec-managerial,38,>50K,1
34,Male,Assoc-acdm,12,Married,Private,Adm-clerical,28,<=50K,0
40,Male,Assoc-acdm,12,Married,Private,Sales,40,>50K,1
48,Male,HS-grad,9,Married,Private,Sales,50,<=50K,0
33,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
50,Female,HS-grad,9,Divorced,State-gov,Adm-clerical,46,<=50K,0
30,Male,HS-grad,9,Married,Private,Handlers-cleaners,40,<=50K,0
21,Male,Some-college,10,Never-married,Private,Handlers-cleaners,48,<=50K,0
54,Male,HS-grad,9,Married,Private,Craft-repair,35,<=50K,0
72,Male,Prof-school,15,Married,Self-emp,Prof-specialty,48,>50K,1
23,Male,Some-college,10,Never-married,Private,Adm-clerical,50,<=50K,0
46,Male,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
48,Male,Masters,14,Separated,State-gov,Prof-specialty,60,<=50K,0
64,Male,HS-grad,9,Divorced,Local-gov,Craft-repair,40,>50K,1
46,Female,Bachelors,13,Married,Local-gov,Prof-specialty,21,>50K,1
32,Female,Some-college,10,Never-married,Private,Sales,40,<=50K,0
21,Male,Some-college,10,Never-married,Private,Machine-op-inspct,20,<=50K,0
56,Male,HS-grad,9,Married,Private,Sales,40,>50K,1
29,Male,Some-college,10,Never-married,Local-gov,Farming-fishing,40,<=50K,0
34,Female,Some-college,10,Divorced,Private,Adm-clerical,30,<=50K,0
48,Male,7th-8th,4,Married,Self-emp,Craft-repair,40,<=50K,0
48,Female,Assoc-acdm,12,Divorced,Private,Exec-managerial,40,<=50K,0
39,Male,HS-grad,9,Separated,Private,Handlers-cleaners,40,<=50K,0
27,Male,Some-college,10,Never-married,State-gov,Craft-repair,40,<=50K,0
49,Female,12th,8,Divorced,Private,Machine-op-inspct,40,<=50K,0
55,Male,Prof-school,15,Married,Self-emp,Prof-specialty,55,<=50K,0
36,Female,HS-grad,9,Married,Local-gov,Adm-clerical,40,>50K,1
54,Male,Some-college,10,Married,Self-emp,Sales,54,>50K,1
25,Male,Some-college,10,Never-married,State-gov,Tech-support,40,<=50K,0
43,Female,HS-grad,9,Widowed,Private,Machine-op-inspct,40,<=50K,0
39,Male,HS-grad,9,Married,Private,Sales,40,>50K,1
31,Male,Assoc-acdm,12,Married,Private,Sales,45,>50K,1
46,Male,Prof-school,15,Married,State-gov,Exec-managerial,40,>50K,1
42,Male,Bachelors,13,Married,State-gov,Prof-specialty,40,>50K,1
27,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
41,Female,Some-college,10,Divorced,Private,Sales,48,<=50K,0
24,Male,HS-grad,9,Married,Private,Farming-fishing,60,<=50K,0
41,Male,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
28,Female,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
51,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
20,Male,Some-college,10,Never-married,Private,Sales,30,<=50K,0
41,Male,Prof-school,15,Married,Self-emp,Prof-specialty,45,>50K,1
39,Female,Assoc-voc,11,Divorced,Private,Exec-managerial,40,<=50K,0
54,Male,Masters,14,Married,Private,Prof-specialty,60,<=50K,0
45,Male,Some-college,10,Separated,Self-emp,Adm-clerical,40,<=50K,0
36,Male,Assoc-acdm,12,Married,Private,Tech-support,55,<=50K,0
51,Male,Bachelors,13,Divorced,Private,Sales,50,>50K,1
39,Female,Some-college,10,Divorced,Private,Machine-op-inspct,25,<=50K,0
54,Female,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
53,Male,Some-college,10,Married,Local-gov,Adm-clerical,40,>50K,1
38,Male,HS-grad,9,Married,Private,Protective-serv,48,<=50K,0
44,Male,HS-grad,9,Never-married,Private,Adm-clerical,50,<=50K,0
24,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
31,Male,Some-college,10,Married,Private,Other-service,35,<=50K,0
42,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
26,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
45,Female,Some-college,10,Married-spouse-absent,Private,Other-service,24,<=50K,0
28,Male,Some-college,10,Never-married,Private,Machine-op-inspct,42,<=50K,0
30,Male,HS-grad,9,Never-married,Private,Transport-moving,40,<=50K,0
23,Male,HS-grad,9,Married,Private,Craft-repair,40,<=50K,0
34,Male,HS-grad,9,Never-married,Self-emp,Farming-fishing,30,<=50K,0
18,Male,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
22,Male,Some-college,10,Never-married,Private,Transport-moving,32,<=50K,0
47,Female,10th,6,Divorced,Private,Sales,30,<=50K,0
46,Male,HS-grad,9,Divorced,Private,Craft-repair,40,<=50K,0
34,Male,Bachelors,13,Never-married,Private,Sales,40,>50K,1
38,Male,Some-college,10,Married,Private,Prof-specialty,40,<=50K,0
20,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,30,<=50K,0
38,Female,Some-college,10,Married-spouse-absent,Self-emp,Other-service,40,<=50K,0
30,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
33,Male,HS-grad,9,Never-married,Private,Craft-repair,30,<=50K,0
26,Male,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
36,Male,Some-college,10,Married,Private,Exec-managerial,60,>50K,1
56,Male,Assoc-voc,11,Married,Private,Craft-repair,40,>50K,1
42,Male,Masters,14,Married,Federal-gov,Exec-managerial,40,>50K,1
34,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
70,Male,9th,5,Divorced,Self-emp,Sales,45,<=50K,0
40,Female,Some-college,10,Never-married,Private,Machine-op-inspct,40,<=50K,0
43,Male,Some-college,10,Married,Private,Sales,40,>50K,1
23,Female,Some-college,10,Never-married,Private,Tech-support,40,<=50K,0
26,Male,11th,7,Married,Private,Craft-repair,45,<=50K,0
36,Male,HS-grad,9,Married,Private,Craft-repair,45,>50K,1
59,Female,HS-grad,9,Divorced,Private,Machine-op-inspct,40,<=50K,0
39,Male,Masters,14,Never-married,Private,Exec-managerial,52,>50K,1
39,Female,11th,7,Never-married,Private,Prof-specialty,30,<=50K,0
49,Female,Some-college,10,Divorced,Private,Adm-clerical,43,<=50K,0
28,Male,HS-grad,9,Married,Private,Sales,40,<=50K,0
34,Male,Some-college,10,Never-married,Local-gov,Protective-serv,40,<=50K,0
23,Male,Some-college,10,Never-married,Private,Other-service,40,<=50K,0
63,Male,Some-college,10,Married,Private,Sales,50,>50K,1
33,Male,Masters,14,Never-married,State-gov,Prof-specialty,50,<=50K,0
22,Female,HS-grad,9,Married,Private,Sales,38,<=50K,0
25,Female,11th,7,Never-married,Private,Adm-clerical,40,<=50K,0
29,Male,Prof-school,15,Never-married,Private,Prof-specialty,50,<=50K,0
47,Female,Some-college,10,Divorced,Self-emp,Other-service,45,<=50K,0
26,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
24,Female,HS-grad,9,Separated,Private,Sales,48,<=50K,0
31,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
26,Male,Some-college,10,Never-married,Private,Transport-moving,40,<=50K,0
57,Male,Bachelors,13,Married,Self-emp,Exec-managerial,60,>50K,1
23,Female,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
25,Male,12th,8,Never-married,Private,Craft-repair,40,<=50K,0
28,Male,Assoc-voc,11,Divorced,Private,Craft-repair,60,<=50K,0
26,Male,HS-grad,9,Married,Private,Sales,65,<=50K,0
41,Female,Masters,14,Divorced,Private,Exec-managerial,40,<=50K,0
57,Male,Some-college,10,Widowed,Self-emp,Exec-managerial,25,<=50K,0
46,Male,Bachelors,13,Married,Local-gov,Craft-repair,50,>50K,1
46,Male,Bachelors,13,Married,Local-gov,Adm-clerical,45,>50K,1
19,Male,HS-grad,9,Never-married,Private,Other-service,24,<=50K,0
31,Male,Assoc-acdm,12,Married,Private,Exec-managerial,55,>50K,1
20,Male,Some-college,10,Never-married,Private,Handlers-cleaners,50,<=50K,0
28,Male,HS-grad,9,Married,Self-emp,Craft-repair,40,<=50K,0
37,Female,HS-grad,9,Married-spouse-absent,Private,Other-service,35,<=50K,0
40,Male,Assoc-acdm,12,Married,Private,Tech-support,40,>50K,1
19,Male,HS-grad,9,Never-married,Self-emp,Other-service,53,<=50K,0
42,Male,Bachelors,13,Married,Self-emp,Prof-specialty,52,>50K,1
32,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
34,Male,Bachelors,13,Married,Private,Exec-managerial,60,>50K,1
21,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
23,Female,Some-college,10,Never-married,Private,Exec-managerial,35,<=50K,0
25,Female,HS-grad,9,Never-married,Local-gov,Adm-clerical,40,<=50K,0
47,Male,Bachelors,13,Married,Private,Sales,60,>50K,1
30,Male,10th,6,Married,Private,Transport-moving,55,<=50K,0
36,Male,Assoc-acdm,12,Married,Private,Prof-specialty,40,<=50K,0
52,Male,Bachelors,13,Never-married,Private,Prof-specialty,38,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Other-service,36,<=50K,0
39,Male,Some-college,10,Never-married,Private,Machine-op-inspct,40,<=50K,0
29,Male,HS-grad,9,Never-married,Private,Handlers-cleaners,40,<=50K,0
22,Male,HS-grad,9,Never-married,Federal-gov,Prof-specialty,35,<=50K,0
44,Female,10th,6,Divorced,Private,Adm-clerical,42,<=50K,0
22,Male,Some-college,10,Never-married,Private,Craft-repair,40,<=50K,0
46,Female,9th,5,Divorced,Private,Other-service,40,<=50K,0
21,Male,Some-college,10,Never-married,Private,Adm-clerical,50,<=50K,0
61,Male,Some-college,10,Married,Federal-gov,Exec-managerial,40,>50K,1
39,Male,Some-college,10,Married,Private,Sales,60,<=50K,0
34,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
39,Male,10th,6,Widowed,Private,Machine-op-inspct,40,<=50K,0
24,Female,HS-grad,9,Divorced,Private,Sales,30,<=50K,0
48,Male,Some-college,10,Divorced,Private,Transport-moving,53,<=50K,0
36,Female,HS-grad,9,Separated,Private,Machine-op-inspct,36,<=50K,0
27,Female,Bachelors,13,Never-married,Private,Exec-managerial,40,<=50K,0
36,Female,7th-8th,4,Divorced,Private,Sales,35,<=50K,0
50,Female,Some-college,10,Divorced,Private,Adm-clerical,38,<=50K,0
25,Female,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
36,Male,Bachelors,13,Married,Private,Exec-managerial,40,>50K,1
61,Male,Prof-school,15,Divorced,Self-emp,Prof-specialty,50,<=50K,0
22,Female,HS-grad,9,Never-married,Private,Other-service,35,<=50K,0
25,Female,Some-college,10,Married-spouse-absent,Private,Sales,40,<=50K,0
23,Male,HS-grad,9,Never-married,Private,Craft-repair,40,<=50K,0
37,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
40,Male,Some-college,10,Married,Private,Adm-clerical,60,>50K,1
45,Male,HS-grad,9,Married,Private,Craft-repair,40,>50K,1
47,Male,Prof-school,15,Divorced,Self-emp,Prof-specialty,50,>50K,1
34,Female,Some-college,10,Married,Private,Adm-clerical,20,<=50K,0
20,Female,11th,7,Never-married,Private,Sales,32,<=50K,0
42,Male,HS-grad,9,Separated,Private,Craft-repair,40,<=50K,0
37,Female,HS-grad,9,Divorced,Local-gov,Other-service,55,<=50K,0
57,Male,10th,6,Widowed,Private,Transport-moving,40,<=50K,0
40,Female,Doctorate,16,Never-married,State-gov,Prof-specialty,40,<=50K,0
47,Female,HS-grad,9,Divorced,Private,Adm-clerical,35,<=50K,0
26,Male,5th-6th,3,Never-married,Private,Handlers-cleaners,40,<=50K,0
44,Female,HS-grad,9,Never-married,Private,Sales,40,<=50K,0
37,Male,HS-grad,9,Married,Private,Craft-repair,45,<=50K,0
42,Male,Bachelors,13,Married,Private,Sales,60,<=50K,0
36,Male,HS-grad,9,Married,Private,Other-service,40,<=50K,0
22,Male,Bachelors,13,Never-married,Private,Farming-fishing,20,<=50K,0
48,Male,Bachelors,13,Married,Self-emp,Exec-managerial,40,>50K,1
31,Female,Doctorate,16,Never-married,Private,Prof-specialty,28,<=50K,0
36,Male,Some-college,10,Divorced,Private,Exec-managerial,45,<=50K,0
22,Female,HS-grad,9,Divorced,Private,Sales,33,<=50K,0
65,Male,11th,7,Married,Private,Handlers-cleaners,20,<=50K,0
28,Female,HS-grad,9,Married,Private,Adm-clerical,40,<=50K,0
43,Male,Bachelors,13,Married,Private,Machine-op-inspct,40,>50K,1
47,Female,HS-grad,9,Married,Private,Exec-managerial,30,>50K,1
30,Male,Assoc-voc,11,Married,Private,Sales,45,>50K,1
48,Male,Bachelors,13,Married,Federal-gov,Exec-managerial,40,>50K,1
44,Male,Some-college,10,Married,Private,Exec-managerial,40,<=50K,0
18,Male,HS-grad,9,Never-married,Local-gov,Other-service,60,<=50K,0
32,Female,HS-grad,9,Divorced,Private,Adm-clerical,38,<=50K,0
50,Male,Masters,14,Married,Local-gov,Exec-managerial,45,>50K,1
57,Male,9th,5,Never-married,Private,Craft-repair,35,<=50K,0
42,Male,Some-college,10,Married,Private,Machine-op-inspct,40,<=50K,0
47,Female,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
23,Male,Some-college,10,Never-married,State-gov,Prof-specialty,40,<=50K,0
26,Male,Bachelors,13,Never-married,Private,Exec-managerial,30,<=50K,0
59,Male,Bachelors,13,Married,Private,Craft-repair,60,>50K,1
33,Male,Some-college,10,Married,Private,Craft-repair,58,<=50K,0
21,Male,12th,8,Never-married,Private,Handlers-cleaners,32,<=50K,0
28,Male,Assoc-voc,11,Never-married,Private,Sales,40,<=50K,0
36,Male,Some-college,10,Never-married,Private,Transport-moving,50,<=50K,0
34,Male,Bachelors,13,Married,Private,Adm-clerical,40,<=50K,0
27,Male,11th,7,Separated,Private,Sales,40,<=50K,0
71,Male,Bachelors,13,Married,Self-emp,Sales,30,>50K,1
19,Male,HS-grad,9,Never-married,Private,Adm-clerical,50,<=50K,0
27,Female,HS-grad,9,Married,Private,Adm-clerical,40,<=50K,0
43,Female,Masters,14,Married,Local-gov,Prof-specialty,35,>50K,1
35,Male,Bachelors,13,Married,Private,Sales,65,>50K,1
22,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
18,Male,10th,6,Never-married,Self-emp,Craft-repair,40,<=50K,0
45,Male,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
25,Female,HS-grad,9,Never-married,Private,Exec-managerial,40,<=50K,0
51,Male,Assoc-voc,11,Divorced,Private,Other-service,40,<=50K,0
25,Male,HS-grad,9,Never-married,Private,Sales,35,<=50K,0
51,Male,Bachelors,13,Married,Private,Exec-managerial,50,>50K,1
43,Male,Assoc-acdm,12,Married,Private,Sales,50,>50K,1
56,Male,Bachelors,13,Married,State-gov,Prof-specialty,48,>50K,1
44,Male,Prof-school,15,Married,Private,Prof-specialty,50,>50K,1
33,Female,Masters,14,Married,Local-gov,Prof-specialty,35,>50K,1
45,Male,Bachelors,13,Married,Private,Craft-repair,40,>50K,1
39,Female,HS-grad,9,Divorced,Private,Other-service,40,<=50K,0
24,Male,HS-grad,9,Never-married,Private,Sales,30,<=50K,0
52,Male,11th,7,Married,Private,Other-service,40,<=50K,0
36,Male,Masters,14,Married,Private,Sales,45,>50K,1
30,Male,Bachelors,13,Married,Private,Sales,50,>50K,1
31,Male,Bachelors,13,Married-spouse-absent,Self-emp,Exec-managerial,60,<=50K,0
60,Male,HS-grad,9,Married,State-gov,Protective-serv,40,>50K,1
33,Male,Assoc-acdm,12,Never-married,Private,Adm-clerical,30,<=50K,0
35,Female,Bachelors,13,Never-married,Private,Sales,40,<=50K,0
35,Female,Some-college,10,Never-married,Private,Adm-clerical,40,<=50K,0
48,Female,Some-college,10,Never-married,Private,Exec-managerial,40,>50K,1
24,Female,Bachelors,13,Married,Private,Exec-managerial,40,<=50K,0
32,Male,10th,6,Never-married,Private,Craft-repair,50,<=50K,0
23,Female,Assoc-voc,11,Never-married,Local-gov,Prof-specialty,50,<=50K,0
26,Male,Assoc-acdm,12,Married,Self-emp,Farming-fishing,75,<=50K,0
36,Male,Prof-school,15,Married,Self-emp,Craft-repair,60,<=50K,0
52,Male,Bachelors,13,Married,Private,Prof-specialty,40,>50K,1
57,Male,Bachelors,13,Married,Private,Sales,45,>50K,1
24,Male,12th,8,Married,Private,Machine-op-inspct,40,<=50K,0
46,Male,Masters,14,Married,Federal-gov,Exec-managerial,40,>50K,1
25,Male,12th,8,Never-married,Private,Other-service,40,<=50K,0
58,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
36,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
20,Female,Some-college,10,Married,Private,Sales,30,<=50K,0
46,Female,HS-grad,9,Divorced,State-gov,Adm-clerical,40,<=50K,0
42,Male,Bachelors,13,Married,Federal-gov,Exec-managerial,40,<=50K,0
34,Male,Bachelors,13,Married,Private,Exec-managerial,45,>50K,1
48,Male,Bachelors,13,Married,Private,Exec-managerial,60,>50K,1
39,Male,Some-college,10,Married,Federal-gov,Adm-clerical,40,>50K,1
37,Female,Assoc-voc,11,Separated,Private,Craft-repair,40,<=50K,0
45,Male,Assoc-voc,11,Married,Private,Prof-specialty,40,>50K,1
43,Female,Bachelors,13,Married,Self-emp,Prof-specialty,70,>50K,1
47,Female,Masters,14,Divorced,Private,Prof-specialty,50,>50K,1
34,Female,Bachelors,13,Divorced,Private,Prof-specialty,40,>50K,1
41,Male,Assoc-voc,11,Married,Private,Exec-managerial,40,<=50K,0
29,Male,Bachelors,13,Never-married,Private,Prof-specialty,40,<=50K,0
52,Male,11th,7,Separated,Private,Machine-op-inspct,40,<=50K,0
26,Male,9th,5,Never-married,Private,Farming-fishing,40,<=50K,0
53,Male,Bachelors,13,Married,Private,Exec-managerial,45,>50K,1
23,Male,HS-grad,9,Never-married,Private,Other-service,40,<=50K,0
41,Male,Some-college,10,Married,Private,Sales,50,<=50K,0
42,Female,Bachelors,13,Married,Private,Exec-managerial,40,>50K,1
28,Male,Bachelors,13,Married,Private,Prof-specialty,43,>50K,1
35,Female,Masters,14,Married,Local-gov,Prof-specialty,50,>50K,1
28,Male,HS-grad,9,Never-married,Private,Adm-clerical,35,<=50K,0
37,Male,Assoc-voc,11,Married,Private,Machine-op-inspct,42,>50K,1
47,Female,Assoc-acdm,12,Married,Private,Adm-clerical,40,>50K,1
22,Female,Some-college,10,Never-married,Private,Adm-clerical,35,<=50K,0
47,Male,Bachelors,13,Married,Federal-gov,Prof-specialty,40,>50K,1
26,Male,Bachelors,13,Never-married,Private,Farming-fishing,40,<=50K,0
76,Female,HS-grad,9,Never-married,Private,Adm-clerical,40,<=50K,0
28,Female,Masters,14,Married,Self-emp,Exec-managerial,30,>50K,1
18,Female,10th,6,Never-married,Private,Sales,35,<=50K,0
23,Male,Bachelors,13,Never-married,Private,Prof-specialty,60,<=50K,0
22,Male,HS-grad,9,Never-married,Private,Transport-moving,37,<=50K,0
21,Male,HS-grad,9,Married,Private,Machine-op-inspct,40,<=50K,0
36,Male,10th,6,Never-married,Private,Handlers-cleaners,40,<=50K,0
